gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene10269	rna17460_gene10269,rna17461_gene10269,rna17462_gene10269,rna17463_gene10269,rna17464_gene10269,rna17465_gene10269,rna17466_gene10269,rna17467_gene10269,rna17468_gene10269,rna17469_gene10269,rna17470_gene10269,rna17471_gene10269,rna17472_gene10269	2490.14	2268.79	88.34	4.68	3.29
gene1027	rna1774_gene1027	3397.00	3175.65	3880.00	147.00	103.21
gene10270	rna17473_gene10270,rna17474_gene10270,rna17475_gene10270,rna17476_gene10270,rna17477_gene10270	2845.00	2623.65	75.25	3.45	2.42
gene10271	rna17478_gene10271,rna17479_gene10271	1446.00	1224.65	81.00	7.96	5.59
gene10272	rna17480_gene10272,rna17481_gene10272	1377.93	1156.58	257.50	26.79	18.81
gene10273	rna17482_gene10273	1482.00	1260.65	26.23	2.50	1.76
gene10274	rna17483_gene10274	973.00	751.65	1074.01	171.91	120.70
gene10275	rna17484_gene10275	827.00	605.66	195.84	38.90	27.31
gene10276	rna17485_gene10276	1354.00	1132.65	70.82	7.52	5.28
gene10277	rna17486_gene10277,rna17487_gene10277,rna17488_gene10277,rna17489_gene10277,rna17490_gene10277,rna17491_gene10277	3270.00	3048.65	15.68	0.62	0.43
gene10278	rna17492_gene10278	1461.00	1239.65	73.03	7.09	4.98
gene10279	rna17493_gene10279	685.00	463.68	0.00	0.00	0.00
gene1028	rna1775_gene1028	842.00	620.66	67.00	12.99	9.12
gene10280	rna17494_gene10280	1274.00	1052.65	29.58	3.38	2.37
gene10281	rna17495_gene10281	1783.00	1561.65	33.00	2.54	1.79
gene10282	rna17496_gene10282,rna17497_gene10282	2423.64	2202.29	3.68	0.20	0.14
gene10283	rna17498_gene10283	435.00	214.53	50.10	28.10	19.73
gene10284	rna17499_gene10284,rna17500_gene10284,rna17501_gene10284,rna17502_gene10284,rna17503_gene10284,rna17504_gene10284,rna17505_gene10284,rna17506_gene10284,rna17507_gene10284,rna17508_gene10284,rna17509_gene10284,rna17510_gene10284,rna17511_gene10284	4552.17	4330.82	1249.47	34.71	24.37
gene10285	rna17512_gene10285,rna17513_gene10285	2489.95	2268.60	230.28	12.21	8.57
gene10286	rna17514_gene10286	664.00	442.69	2.45	0.67	0.47
gene10287	rna17515_gene10287	1132.00	910.65	32.00	4.23	2.97
gene10288	rna17516_gene10288	895.00	673.65	123.00	21.97	15.42
gene10289	rna17517_gene10289	1991.00	1769.65	603.52	41.03	28.81
gene1029	rna1776_gene1029	538.00	316.83	46.00	17.47	12.26
gene10290	rna17518_gene10290	2403.00	2181.65	193.27	10.66	7.48
gene10291	rna17519_gene10291,rna17520_gene10291	1604.00	1382.65	0.00	0.00	0.00
gene10292	rna17521_gene10292	3793.00	3571.65	34.93	1.18	0.83
gene10293	rna17522_gene10293,rna17523_gene10293	3041.00	2819.65	0.00	0.00	0.00
gene10294	rna17524_gene10294	1406.00	1184.65	0.00	0.00	0.00
gene10295	rna17525_gene10295	949.00	727.65	0.00	0.00	0.00
gene10296	rna17526_gene10296,rna17527_gene10296,rna17528_gene10296,rna17529_gene10296,rna17530_gene10296,rna17531_gene10296,rna17532_gene10296,rna17533_gene10296	2851.42	2630.07	215.73	9.87	6.93
gene10297	rna17534_gene10297,rna17535_gene10297	6917.00	6695.65	448.57	8.06	5.66
gene10298	rna17536_gene10298,rna17537_gene10298	2259.01	2037.66	24.77	1.46	1.03
gene10299	rna17538_gene10299,rna17539_gene10299	3196.00	2974.65	11.00	0.44	0.31
gene103	rna171_gene103	705.00	483.67	0.00	0.00	0.00
gene1030	rna1777_gene1030	650.00	428.69	25.00	7.02	4.93
gene10300	rna17540_gene10300	1071.00	849.65	0.00	0.00	0.00
gene10301	rna17541_gene10301	2990.00	2768.65	0.00	0.00	0.00
gene10302	rna17542_gene10302	1411.00	1189.65	23.70	2.40	1.68
gene10303	rna17543_gene10303	1674.00	1452.65	85.34	7.07	4.96
gene10304	rna17544_gene10304,rna17545_gene10304,rna17546_gene10304	2818.25	2596.90	38.42	1.78	1.25
gene10305	rna17547_gene10305	1391.00	1169.65	926.04	95.26	66.88
gene10306	rna17548_gene10306	1160.00	938.65	177.41	22.74	15.97
gene10307	rna17549_gene10307	1833.00	1611.65	62.34	4.65	3.27
gene10308	rna17550_gene10308,rna17551_gene10308	1753.00	1531.65	79.26	6.23	4.37
gene10309	rna17552_gene10309	3568.00	3346.65	1262.44	45.39	31.86
gene1031	rna1778_gene1031	981.00	759.65	29.00	4.59	3.22
gene10310	rna17553_gene10310,rna17554_gene10310	4974.00	4752.65	386.08	9.77	6.86
gene10311	rna17555_gene10311	4797.00	4575.65	5278.21	138.79	97.44
gene10312	rna17556_gene10312	2044.00	1822.65	6.67	0.44	0.31
gene10313	rna17557_gene10313,rna17558_gene10313	1310.00	1088.65	0.00	0.00	0.00
gene10314	rna17559_gene10314	1421.00	1199.65	3.00	0.30	0.21
gene10315	rna17560_gene10315	601.00	379.73	1.98	0.63	0.44
gene10316	rna17561_gene10316,rna17562_gene10316,rna17563_gene10316,rna17564_gene10316,rna17565_gene10316,rna17566_gene10316	1203.00	981.65	13.14	1.61	1.13
gene10317	rna17567_gene10317,rna17568_gene10317,rna17569_gene10317,rna17570_gene10317,rna17571_gene10317,rna17572_gene10317,rna17573_gene10317,rna17574_gene10317,rna17575_gene10317,rna17576_gene10317,rna17577_gene10317	2495.06	2273.71	120.66	6.38	4.48
gene10318	rna17578_gene10318,rna17579_gene10318	3086.26	2864.91	109.75	4.61	3.24
gene10319	rna17580_gene10319,rna17581_gene10319	1475.00	1253.65	56.00	5.37	3.77
gene1032	rna1779_gene1032,rna1780_gene1032	1653.00	1431.65	189.00	15.88	11.15
gene10320	rna17582_gene10320,rna17583_gene10320	1377.93	1156.58	257.50	26.79	18.81
gene10321	rna17584_gene10321	2753.00	2531.65	154.77	7.36	5.16
gene10322	rna17585_gene10322	1777.00	1555.65	306.00	23.67	16.62
gene10323	rna17586_gene10323,rna17587_gene10323	1297.00	1075.65	125.61	14.05	9.86
gene10324	rna17588_gene10324	816.00	594.66	4.00	0.81	0.57
gene10325	rna17589_gene10325	615.00	393.71	676.60	206.76	145.17
gene10326	rna17590_gene10326	3015.00	2793.65	2.78	0.12	0.08
gene10327	rna17591_gene10327,rna17592_gene10327,rna17593_gene10327,rna17594_gene10327	4566.34	4344.99	1038.00	28.74	20.18
gene10328	rna17595_gene10328,rna17596_gene10328,rna17597_gene10328	1292.00	1070.65	94.39	10.61	7.45
gene10329	rna17598_gene10329	977.00	755.65	0.00	0.00	0.00
gene1033	rna1781_gene1033,rna1782_gene1033	3610.00	3388.65	0.00	0.00	0.00
gene10330	rna17599_gene10330,rna17600_gene10330,rna17601_gene10330,rna17602_gene10330	2681.55	2460.20	190.21	9.30	6.53
gene10331	rna17603_gene10331	1039.00	817.65	3.41	0.50	0.35
gene10332	rna17604_gene10332,rna17605_gene10332,rna17606_gene10332,rna17607_gene10332,rna17608_gene10332	1484.80	1263.45	0.00	0.00	0.00
gene10333	rna17609_gene10333	1950.00	1728.65	0.00	0.00	0.00
gene10334	rna17610_gene10334,rna17611_gene10334	2894.50	2673.15	0.00	0.00	0.00
gene10335	rna17612_gene10335	513.00	291.91	0.00	0.00	0.00
gene10336	rna17613_gene10336	519.00	297.89	0.00	0.00	0.00
gene10337	rna17614_gene10337	393.00	173.40	7.00	4.86	3.41
gene10338	rna17615_gene10338	1085.00	863.65	0.00	0.00	0.00
gene10339	rna17616_gene10339	765.00	543.66	1.00	0.22	0.16
gene1034	rna1783_gene1034	2426.00	2204.65	582.00	31.76	22.30
gene10340	rna17617_gene10340	1095.00	873.65	96.00	13.22	9.28
gene10341	rna17618_gene10341	1647.00	1425.65	25.00	2.11	1.48
gene10342	rna17619_gene10342	2435.00	2213.65	0.00	0.00	0.00
gene10343	rna17620_gene10343	2921.00	2699.65	0.00	0.00	0.00
gene10344	rna17621_gene10344	1280.00	1058.65	71.00	8.07	5.67
gene10345	rna17622_gene10345	614.00	392.72	10.00	3.06	2.15
gene10346	rna17623_gene10346	1840.00	1618.65	2.00	0.15	0.10
gene10347	rna17624_gene10347,rna17625_gene10347,rna17626_gene10347	2195.53	1974.18	132.00	8.04	5.65
gene10348	rna17627_gene10348	2297.00	2075.65	37.00	2.14	1.51
gene10349	rna17628_gene10349,rna17629_gene10349	1628.00	1406.65	4.00	0.34	0.24
gene1035	rna1784_gene1035	1136.00	914.65	0.00	0.00	0.00
gene10350	rna17630_gene10350	2890.00	2668.65	225.67	10.17	7.14
gene10351	rna17631_gene10351,rna17632_gene10351	1215.62	994.27	23.71	2.87	2.01
gene10352	rna17633_gene10352	1761.00	1539.65	24.62	1.92	1.35
gene10353	rna17634_gene10353	3445.00	3223.65	41.82	1.56	1.10
gene10354	rna17635_gene10354	2865.00	2643.65	59.32	2.70	1.90
gene10355	rna17636_gene10355	514.00	292.90	208.00	85.44	59.99
gene10356	rna17637_gene10356	5791.00	5569.65	176.94	3.82	2.68
gene10357	rna17638_gene10357	1875.00	1653.65	2.72	0.20	0.14
gene10358	rna17639_gene10358	7358.00	7136.65	519.53	8.76	6.15
gene10359	rna17640_gene10359	1826.00	1604.65	512.31	38.41	26.97
gene1036	rna1785_gene1036	1209.00	987.65	304.00	37.03	26.00
gene10360	rna17641_gene10360,rna17642_gene10360	3019.00	2797.65	0.00	0.00	0.00
gene10361	rna17643_gene10361	1561.00	1339.65	0.00	0.00	0.00
gene10362	rna17644_gene10362	932.00	710.65	38.71	6.55	4.60
gene10363	rna17645_gene10363	770.00	548.66	0.00	0.00	0.00
gene10364	rna17646_gene10364,rna17647_gene10364,rna17648_gene10364	4635.51	4414.16	120.61	3.29	2.31
gene10365	rna17649_gene10365	1344.00	1122.65	0.00	0.00	0.00
gene10366	rna17650_gene10366,rna17651_gene10366,rna17652_gene10366,rna17653_gene10366,rna17654_gene10366,rna17655_gene10366	3905.01	3683.66	56.96	1.86	1.31
gene10367	rna17656_gene10367	609.00	387.72	1.00	0.31	0.22
gene10368	rna17657_gene10368	911.00	689.65	62.00	10.82	7.59
gene10369	rna17658_gene10369	2235.00	2013.65	410.10	24.50	17.20
gene1037	rna1786_gene1037	3175.00	2953.65	2043.00	83.22	58.43
gene10370	rna17659_gene10370	1180.00	958.65	6.00	0.75	0.53
gene10371	rna17660_gene10371,rna17661_gene10371	1675.00	1453.65	0.00	0.00	0.00
gene10372	rna17662_gene10372,rna17663_gene10372	2858.00	2636.65	143.33	6.54	4.59
gene10373	rna17664_gene10373	1012.00	790.65	3.00	0.46	0.32
gene10374	rna17665_gene10374	1227.00	1005.65	9.29	1.11	0.78
gene10375	rna17666_gene10375	1761.00	1539.65	160.38	12.53	8.80
gene10376	rna17667_gene10376	2911.00	2689.65	21.18	0.95	0.67
gene10377	rna17668_gene10377	2865.00	2643.65	377.68	17.19	12.07
gene10378	rna17669_gene10378	512.00	290.91	205.00	84.78	59.53
gene10379	rna17670_gene10379	6100.00	5878.65	47.06	0.96	0.68
gene1038	rna1787_gene1038,rna1788_gene1038	1332.00	1110.65	0.00	0.00	0.00
gene10380	gene10380_gene10380	3216.00	2994.65	5.28	0.21	0.15
gene10381	rna17671_gene10381	3715.00	3493.65	521.18	17.95	12.60
gene10382	rna17672_gene10382	3937.00	3715.65	893.24	28.92	20.31
gene10383	rna17673_gene10383	335.00	118.11	0.00	0.00	0.00
gene10384	gene10384_gene10384	1872.00	1650.65	89.73	6.54	4.59
gene10385	rna17674_gene10385,rna17675_gene10385	6064.01	5842.66	353.01	7.27	5.10
gene10386	rna17676_gene10386	733.00	511.67	25.29	5.95	4.18
gene10387	rna17677_gene10387	845.00	623.66	0.00	0.00	0.00
gene10388	rna17678_gene10388,rna17679_gene10388,rna17680_gene10388	4096.11	3874.76	135.39	4.20	2.95
gene10389	rna17681_gene10389,rna17682_gene10389,rna17683_gene10389,rna17684_gene10389,rna17685_gene10389	3901.00	3679.65	63.04	2.06	1.45
gene1039	gene1039_gene1039	1387.00	1165.65	293.00	30.24	21.23
gene10390	rna17686_gene10390,rna17687_gene10390	1043.00	821.65	0.00	0.00	0.00
gene10391	rna17688_gene10391	2243.00	2021.65	339.90	20.23	14.20
gene10392	rna17689_gene10392,rna17690_gene10392,rna17691_gene10392	1097.00	875.65	12.50	1.72	1.21
gene10393	rna17692_gene10393,rna17693_gene10393,rna17694_gene10393,rna17695_gene10393	6455.29	6233.94	2962.00	57.17	40.14
gene10394	rna17696_gene10394,rna17697_gene10394,rna17698_gene10394	7544.62	7323.27	1013.00	16.64	11.68
gene10395	rna17699_gene10395	1300.00	1078.65	109.00	12.16	8.54
gene10396	rna17700_gene10396	685.00	463.68	29.00	7.52	5.28
gene10397	rna17701_gene10397,rna17702_gene10397	2207.07	1985.72	534.00	32.35	22.72
gene10398	rna17703_gene10398,rna17704_gene10398,rna17705_gene10398,rna17706_gene10398,rna17707_gene10398,rna17708_gene10398,rna17709_gene10398,rna17710_gene10398,rna17711_gene10398,rna17712_gene10398,rna17713_gene10398,rna17714_gene10398,rna17715_gene10398,rna17716_gene10398,rna17717_gene10398,rna17718_gene10398,rna17719_gene10398,rna17720_gene10398,rna17721_gene10398,rna17722_gene10398,rna17723_gene10398,rna17724_gene10398,rna17725_gene10398,rna17726_gene10398,rna17727_gene10398,rna17728_gene10398,rna17729_gene10398,rna17730_gene10398	4949.81	4728.46	2502.00	63.66	44.70
gene10399	rna17731_gene10399	3390.00	3168.65	0.00	0.00	0.00
gene104	rna172_gene104,rna173_gene104	1613.00	1391.65	224.60	19.42	13.63
gene1040	rna1789_gene1040,rna1790_gene1040,rna1791_gene1040	3055.78	2834.44	1310.00	55.61	39.04
gene10400	rna17732_gene10400,rna17733_gene10400	5138.00	4916.65	15.00	0.37	0.26
gene10401	rna17734_gene10401	2723.00	2501.65	33.00	1.59	1.11
gene10402	rna17735_gene10402,rna17736_gene10402,rna17737_gene10402,rna17738_gene10402	3398.00	3176.65	28.00	1.06	0.74
gene10404	rna17740_gene10404	1668.00	1446.65	3.00	0.25	0.18
gene10405	rna17741_gene10405	1034.00	812.65	0.00	0.00	0.00
gene10406	rna17742_gene10406	925.00	703.65	2.00	0.34	0.24
gene10407	rna17743_gene10407	919.00	697.65	0.00	0.00	0.00
gene10408	rna17744_gene10408	636.00	414.70	0.00	0.00	0.00
gene10409	rna17745_gene10409	819.00	597.66	120.00	24.16	16.96
gene1041	rna1792_gene1041	1073.00	851.65	394.94	55.79	39.17
gene10410	rna17746_gene10410	577.00	355.75	1.00	0.34	0.24
gene10411	rna17747_gene10411	2675.00	2453.65	1183.00	58.01	40.73
gene10412	rna17748_gene10412,rna17749_gene10412,rna17750_gene10412,rna17751_gene10412	7345.40	7124.05	1115.00	18.83	13.22
gene10413	rna17752_gene10413	573.00	351.76	16.00	5.47	3.84
gene10414	rna17753_gene10414	1622.00	1400.65	0.00	0.00	0.00
gene10415	rna17754_gene10415	825.00	603.66	167.00	33.28	23.37
gene10416	rna17755_gene10416	7424.00	7202.65	1411.00	23.57	16.55
gene10417	rna17756_gene10417	3238.00	3016.65	107.00	4.27	3.00
gene10418	rna17757_gene10418,rna17758_gene10418,rna17759_gene10418,rna17760_gene10418,rna17761_gene10418,rna17762_gene10418,rna17763_gene10418,rna17764_gene10418,rna17765_gene10418,rna17766_gene10418	14622.21	14400.86	2824.00	23.59	16.56
gene10419	rna17767_gene10419	1112.00	890.65	67.00	9.05	6.35
gene1042	rna1793_gene1042	1759.00	1537.65	77.97	6.10	4.28
gene10420	rna17768_gene10420,rna17769_gene10420	3376.56	3155.21	164.00	6.25	4.39
gene10422	rna17771_gene10422,rna17772_gene10422,rna17773_gene10422	2132.00	1910.65	12.00	0.76	0.53
gene10423	rna17774_gene10423	1821.00	1599.65	33.00	2.48	1.74
gene10424	rna17775_gene10424	578.00	356.75	0.00	0.00	0.00
gene10425	rna17776_gene10425,rna17777_gene10425,rna17778_gene10425,rna17779_gene10425,rna17780_gene10425,rna17781_gene10425,rna17782_gene10425	4381.60	4160.25	723.00	20.91	14.68
gene10426	rna17783_gene10426	308.00	93.50	30.00	38.60	27.10
gene10427	rna17784_gene10427	1648.00	1426.65	17.00	1.43	1.01
gene10428	rna17785_gene10428	1219.00	997.65	161.00	19.42	13.63
gene10429	rna17786_gene10429	2075.00	1853.65	17850.00	1158.58	813.43
gene1043	rna1794_gene1043	2273.00	2051.65	580.28	34.03	23.89
gene10430	rna17787_gene10430	1872.00	1650.65	0.00	0.00	0.00
gene10431	rna17788_gene10431	1880.00	1658.65	0.00	0.00	0.00
gene10432	rna17789_gene10432	2435.00	2213.65	0.00	0.00	0.00
gene10433	rna17790_gene10433	2306.00	2084.65	0.00	0.00	0.00
gene10434	rna17791_gene10434	1249.00	1027.65	0.00	0.00	0.00
gene10435	rna17792_gene10435	4157.00	3935.65	465.00	14.22	9.98
gene10436	gene10436_gene10436	4811.00	4589.65	205.00	5.37	3.77
gene10438	gene10438_gene10438	4602.00	4380.65	77.00	2.11	1.48
gene10439	rna17794_gene10439	548.00	326.80	0.00	0.00	0.00
gene1044	rna1795_gene1044	832.00	610.66	0.00	0.00	0.00
gene10440	rna17795_gene10440	2278.00	2056.65	0.00	0.00	0.00
gene10441	rna17796_gene10441	534.00	312.84	0.00	0.00	0.00
gene10442	rna17797_gene10442	1286.00	1064.65	0.00	0.00	0.00
gene10443	gene10443_gene10443	3981.00	3759.65	28.00	0.90	0.63
gene10444	gene10444_gene10444	3437.00	3215.65	11.00	0.41	0.29
gene10445	rna17798_gene10445,rna17799_gene10445,rna17800_gene10445	4334.00	4112.65	429.00	12.55	8.81
gene10446	rna17801_gene10446,rna17802_gene10446,rna17803_gene10446,rna17804_gene10446,rna17805_gene10446	4092.79	3871.44	179.00	5.56	3.91
gene10447	rna17806_gene10447,rna17807_gene10447	4029.00	3807.65	146.00	4.61	3.24
gene10448	rna17808_gene10448	4031.00	3809.65	447.00	14.12	9.91
gene10449	rna17809_gene10449	2268.00	2046.65	84.00	4.94	3.47
gene1045	rna1796_gene1045,rna1797_gene1045	2168.08	1946.73	176.54	10.91	7.66
gene10450	rna17810_gene10450	1798.00	1576.65	16.00	1.22	0.86
gene10451	rna17811_gene10451,rna17812_gene10451	1787.00	1565.65	9.00	0.69	0.49
gene10452	rna17813_gene10452,rna17814_gene10452	1743.42	1522.07	57.00	4.51	3.16
gene10453	rna17815_gene10453	2182.00	1960.65	5.00	0.31	0.22
gene10454	rna17816_gene10454,rna17817_gene10454	1589.26	1367.91	319.00	28.06	19.70
gene10455	rna17818_gene10455	1223.00	1001.65	75.00	9.01	6.32
gene10456	rna17819_gene10456	3027.00	2805.65	143.00	6.13	4.31
gene10457	rna17820_gene10457,rna17821_gene10457	2943.00	2721.65	504.00	22.28	15.64
gene10458	rna17822_gene10458	1620.00	1398.65	39.00	3.35	2.36
gene10459	rna17823_gene10459	1299.00	1077.65	0.00	0.00	0.00
gene1046	rna1798_gene1046	2050.00	1828.65	611.12	40.21	28.23
gene10460	rna17824_gene10460,rna17825_gene10460,rna17826_gene10460,rna17827_gene10460,rna17828_gene10460,rna17829_gene10460,rna17830_gene10460	5510.00	5288.65	1.00	0.02	0.02
gene10461	rna17831_gene10461	7266.00	7044.65	263.00	4.49	3.15
gene10462	rna17832_gene10462,rna17833_gene10462,rna17834_gene10462,rna17835_gene10462	2339.17	2117.82	478.00	27.16	19.07
gene10463	rna17836_gene10463	2372.00	2150.65	0.00	0.00	0.00
gene10464	rna17837_gene10464	1958.00	1736.65	0.00	0.00	0.00
gene10465	rna17838_gene10465	2278.00	2056.65	0.00	0.00	0.00
gene10466	rna17839_gene10466	2862.00	2640.65	20.00	0.91	0.64
gene10467	rna17840_gene10467	2620.00	2398.65	78.00	3.91	2.75
gene10468	rna17841_gene10468,rna17842_gene10468,rna17843_gene10468,rna17844_gene10468,rna17845_gene10468,rna17846_gene10468,rna17847_gene10468	3017.00	2795.65	24.00	1.03	0.73
gene10469	rna17848_gene10469,rna17849_gene10469	2024.00	1802.65	121.00	8.08	5.67
gene1047	rna1799_gene1047	1630.00	1408.65	60.48	5.17	3.63
gene10470	rna17850_gene10470,rna17851_gene10470,rna17852_gene10470,rna17853_gene10470,rna17854_gene10470,rna17855_gene10470	6032.12	5810.77	425.00	8.80	6.18
gene10471	rna17856_gene10471,rna17857_gene10471,rna17858_gene10471,rna17859_gene10471,rna17860_gene10471,rna17861_gene10471,rna17862_gene10471	2869.58	2648.23	520.00	23.62	16.59
gene10472	rna17863_gene10472	1463.00	1241.65	26.00	2.52	1.77
gene10473	rna17864_gene10473,rna17865_gene10473,rna17866_gene10473	3957.68	3736.33	432.00	13.91	9.77
gene10474	rna17867_gene10474,rna17868_gene10474,rna17869_gene10474,rna17870_gene10474,rna17871_gene10474	2395.65	2174.30	307.00	16.99	11.93
gene10475	rna17872_gene10475,rna17873_gene10475,rna17874_gene10475,rna17875_gene10475	1068.10	846.75	114.00	16.20	11.37
gene10476	rna17876_gene10476,rna17877_gene10476,rna17878_gene10476	4976.00	4754.65	45.00	1.14	0.80
gene10477	rna17879_gene10477,rna17880_gene10477	628.00	406.71	0.00	0.00	0.00
gene10478	rna17881_gene10478	3520.00	3298.65	0.00	0.00	0.00
gene10479	rna17882_gene10479	2062.00	1840.65	0.00	0.00	0.00
gene1048	rna1800_gene1048	4168.00	3946.65	15.76	0.48	0.34
gene10480	rna17883_gene10480	1125.00	903.65	0.00	0.00	0.00
gene10481	rna17884_gene10481	1227.00	1005.65	72.00	8.61	6.05
gene10482	rna17885_gene10482,rna17886_gene10482	392.00	175.30	0.00	0.00	0.00
gene10483	rna17887_gene10483	2065.00	1843.65	0.00	0.00	0.00
gene10484	rna17888_gene10484	1141.00	919.65	7.00	0.92	0.64
gene10485	rna17889_gene10485,rna17890_gene10485	1099.00	877.65	0.00	0.00	0.00
gene10486	rna17891_gene10486	1269.00	1047.65	0.00	0.00	0.00
gene10487	rna17892_gene10487	392.00	172.43	0.00	0.00	0.00
gene10488	rna17893_gene10488,rna17894_gene10488	1327.00	1105.65	1.00	0.11	0.08
gene10489	rna17895_gene10489	1350.00	1128.65	32.00	3.41	2.39
gene1049	rna1801_gene1049,rna1802_gene1049	3887.00	3665.65	64.00	2.10	1.47
gene10490	rna17896_gene10490	1275.00	1053.65	4.00	0.46	0.32
gene10491	rna17897_gene10491	4179.00	3957.65	1223.00	37.18	26.10
gene10492	rna17898_gene10492	876.00	654.65	45.00	8.27	5.81
gene10493	rna17899_gene10493	579.00	357.75	658.00	221.29	155.37
gene10494	rna17900_gene10494	2369.00	2147.65	162.65	9.11	6.40
gene10495	rna17901_gene10495	9124.00	8902.65	1496.35	20.22	14.20
gene10496	rna17902_gene10496	3163.00	2941.65	4.00	0.16	0.11
gene10497	rna17903_gene10497	1417.00	1195.65	68.00	6.84	4.80
gene10498	rna17904_gene10498,rna17905_gene10498,rna17906_gene10498,rna17907_gene10498	2032.81	1811.46	1053.00	69.94	49.10
gene10499	rna17908_gene10499,rna17909_gene10499,rna17910_gene10499,rna17911_gene10499	5557.00	5335.65	3.40	0.08	0.05
gene105	rna174_gene105,rna175_gene105	1659.09	1437.74	144.40	12.08	8.48
gene1050	rna1803_gene1050	2758.00	2536.65	9.46	0.45	0.32
gene10500	rna17912_gene10500	4385.00	4163.65	862.00	24.91	17.49
gene10501	rna17913_gene10501,rna17914_gene10501	1013.00	791.65	1.00	0.15	0.11
gene10502	rna17915_gene10502,rna17916_gene10502	1475.00	1253.65	6.00	0.58	0.40
gene10503	rna17917_gene10503,rna17918_gene10503,rna17919_gene10503	1615.00	1393.65	5.00	0.43	0.30
gene10504	rna17920_gene10504,rna17921_gene10504	1423.00	1201.65	12.00	1.20	0.84
gene10505	rna17922_gene10505	1916.00	1694.65	62.51	4.44	3.12
gene10506	rna17923_gene10506	4711.00	4489.65	6565.49	175.94	123.53
gene10507	rna17924_gene10507	912.00	690.65	177.00	30.83	21.65
gene10508	rna17925_gene10508	1339.00	1117.65	5.00	0.54	0.38
gene10509	rna17926_gene10509	1113.00	891.65	114.00	15.38	10.80
gene1051	rna1804_gene1051	3448.00	3226.65	0.00	0.00	0.00
gene10510	rna17927_gene10510	3824.00	3602.65	589.80	19.70	13.83
gene10511	rna17928_gene10511	813.00	591.66	2.00	0.41	0.29
gene10512	rna17929_gene10512	2519.00	2297.65	7.00	0.37	0.26
gene10513	rna17930_gene10513	1247.00	1025.65	0.00	0.00	0.00
gene10514	rna17931_gene10514	940.00	718.65	2.00	0.33	0.24
gene10515	rna17932_gene10515	1230.00	1008.65	7.00	0.83	0.59
gene10516	rna17933_gene10516	1067.00	845.65	1.00	0.14	0.10
gene10517	rna17934_gene10517	651.00	429.69	3.20	0.90	0.63
gene10518	rna17935_gene10518	194.00	11.24	0.00	0.00	0.00
