gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene10269	rna17460_gene10269,rna17461_gene10269,rna17462_gene10269,rna17463_gene10269,rna17464_gene10269,rna17465_gene10269,rna17466_gene10269,rna17467_gene10269,rna17468_gene10269,rna17469_gene10269,rna17470_gene10269,rna17471_gene10269,rna17472_gene10269	2493.21	2267.82	154.27	8.22	5.34
gene1027	rna1774_gene1027	3397.00	3171.61	4045.00	154.19	100.03
gene10270	rna17473_gene10270,rna17474_gene10270,rna17475_gene10270,rna17476_gene10270,rna17477_gene10270	2859.00	2633.61	89.56	4.11	2.67
gene10271	rna17478_gene10271,rna17479_gene10271	1446.00	1220.61	85.64	8.48	5.50
gene10272	rna17480_gene10272,rna17481_gene10272	1380.98	1155.59	1015.00	106.19	68.89
gene10273	rna17482_gene10273	1482.00	1256.61	67.60	6.50	4.22
gene10274	rna17483_gene10274	973.00	747.61	72.01	11.65	7.55
gene10275	rna17484_gene10275	827.00	601.62	0.00	0.00	0.00
gene10276	rna17485_gene10276	1354.00	1128.61	41.67	4.46	2.90
gene10277	rna17486_gene10277,rna17487_gene10277,rna17488_gene10277,rna17489_gene10277,rna17490_gene10277,rna17491_gene10277	3207.63	2982.24	30.89	1.25	0.81
gene10278	rna17492_gene10278	1461.00	1235.61	116.68	11.42	7.41
gene10279	rna17493_gene10279	685.00	459.65	1.00	0.26	0.17
gene1028	rna1775_gene1028	842.00	616.62	7.00	1.37	0.89
gene10280	rna17494_gene10280	1274.00	1048.61	30.92	3.56	2.31
gene10281	rna17495_gene10281	1783.00	1557.61	12.00	0.93	0.60
gene10282	rna17496_gene10282,rna17497_gene10282	2441.00	2215.61	59.42	3.24	2.10
gene10283	rna17498_gene10283	435.00	210.86	60.17	34.50	22.38
gene10284	rna17499_gene10284,rna17500_gene10284,rna17501_gene10284,rna17502_gene10284,rna17503_gene10284,rna17504_gene10284,rna17505_gene10284,rna17506_gene10284,rna17507_gene10284,rna17508_gene10284,rna17509_gene10284,rna17510_gene10284,rna17511_gene10284	4556.67	4331.28	1377.44	38.45	24.94
gene10285	rna17512_gene10285,rna17513_gene10285	2562.13	2336.74	145.76	7.54	4.89
gene10286	rna17514_gene10286	664.00	438.66	230.04	63.40	41.13
gene10287	rna17515_gene10287	1132.00	906.61	3.05	0.41	0.26
gene10288	rna17516_gene10288	895.00	669.61	99.00	17.87	11.60
gene10289	rna17517_gene10289	1991.00	1765.61	1889.42	129.38	83.93
gene1029	rna1776_gene1029	538.00	312.88	0.00	0.00	0.00
gene10290	rna17518_gene10290	2403.00	2177.61	414.09	22.99	14.91
gene10291	rna17519_gene10291,rna17520_gene10291	1604.00	1378.61	0.00	0.00	0.00
gene10292	rna17521_gene10292	3793.00	3567.61	4.91	0.17	0.11
gene10293	rna17522_gene10293,rna17523_gene10293	3110.00	2884.61	19.84	0.83	0.54
gene10294	rna17524_gene10294	1406.00	1180.61	0.00	0.00	0.00
gene10295	rna17525_gene10295	949.00	723.61	0.00	0.00	0.00
gene10296	rna17526_gene10296,rna17527_gene10296,rna17528_gene10296,rna17529_gene10296,rna17530_gene10296,rna17531_gene10296,rna17532_gene10296,rna17533_gene10296	2828.64	2603.25	384.22	17.84	11.58
gene10297	rna17534_gene10297,rna17535_gene10297	6917.00	6691.61	703.61	12.71	8.25
gene10298	rna17536_gene10298,rna17537_gene10298	2208.00	1982.61	52.54	3.20	2.08
gene10299	rna17538_gene10299,rna17539_gene10299	3212.54	2987.15	153.27	6.20	4.02
gene103	rna171_gene103	705.00	479.64	0.00	0.00	0.00
gene1030	rna1777_gene1030	650.00	424.67	6.00	1.71	1.11
gene10300	rna17540_gene10300	1071.00	845.61	0.00	0.00	0.00
gene10301	rna17541_gene10301	2990.00	2764.61	2.09	0.09	0.06
gene10302	rna17542_gene10302	1411.00	1185.61	29.28	2.99	1.94
gene10303	rna17543_gene10303	1674.00	1448.61	146.51	12.23	7.93
gene10304	rna17544_gene10304,rna17545_gene10304,rna17546_gene10304	2740.31	2514.92	39.28	1.89	1.22
gene10305	rna17547_gene10305	1391.00	1165.61	1166.85	121.03	78.51
gene10306	rna17548_gene10306	1160.00	934.61	328.04	42.44	27.53
gene10307	rna17549_gene10307	1833.00	1607.61	104.64	7.87	5.11
gene10308	rna17550_gene10308,rna17551_gene10308	1753.00	1527.61	81.59	6.46	4.19
gene10309	rna17552_gene10309	3568.00	3342.61	1821.54	65.88	42.74
gene1031	rna1778_gene1031	981.00	755.61	11.00	1.76	1.14
gene10310	rna17553_gene10310,rna17554_gene10310	4976.13	4750.74	501.38	12.76	8.28
gene10311	rna17555_gene10311	4797.00	4571.61	14524.96	384.13	249.19
gene10312	rna17556_gene10312	2044.00	1818.61	1.00	0.07	0.04
gene10313	rna17557_gene10313,rna17558_gene10313	1310.00	1084.61	0.00	0.00	0.00
gene10314	rna17559_gene10314	1421.00	1195.61	0.00	0.00	0.00
gene10315	rna17560_gene10315	601.00	375.72	0.00	0.00	0.00
gene10316	rna17561_gene10316,rna17562_gene10316,rna17563_gene10316,rna17564_gene10316,rna17565_gene10316,rna17566_gene10316	1222.00	996.61	11.82	1.43	0.93
gene10317	rna17567_gene10317,rna17568_gene10317,rna17569_gene10317,rna17570_gene10317,rna17571_gene10317,rna17572_gene10317,rna17573_gene10317,rna17574_gene10317,rna17575_gene10317,rna17576_gene10317,rna17577_gene10317	2496.34	2270.95	115.73	6.16	4.00
gene10318	rna17578_gene10318,rna17579_gene10318	3202.00	2976.61	121.44	4.93	3.20
gene10319	rna17580_gene10319,rna17581_gene10319	1475.00	1249.61	48.36	4.68	3.03
gene1032	rna1779_gene1032,rna1780_gene1032	1653.00	1427.61	225.00	19.05	12.36
gene10320	rna17582_gene10320,rna17583_gene10320	1380.98	1155.59	1015.00	106.19	68.89
gene10321	rna17584_gene10321	2753.00	2527.61	248.40	11.88	7.71
gene10322	rna17585_gene10322	1777.00	1551.61	566.00	44.10	28.61
gene10323	rna17586_gene10323,rna17587_gene10323	1326.11	1100.72	110.80	12.17	7.89
gene10324	rna17588_gene10324	816.00	590.62	0.00	0.00	0.00
gene10325	rna17589_gene10325	615.00	389.70	838.35	260.09	168.72
gene10326	rna17590_gene10326	3015.00	2789.61	4.13	0.18	0.12
gene10327	rna17591_gene10327,rna17592_gene10327,rna17593_gene10327,rna17594_gene10327	4565.15	4339.76	1268.00	35.33	22.92
gene10328	rna17595_gene10328,rna17596_gene10328,rna17597_gene10328	1232.00	1006.61	64.20	7.71	5.00
gene10329	rna17598_gene10329	977.00	751.61	3.00	0.48	0.31
gene1033	rna1781_gene1033,rna1782_gene1033	3610.00	3384.61	172.99	6.18	4.01
gene10330	rna17599_gene10330,rna17600_gene10330,rna17601_gene10330,rna17602_gene10330	2669.00	2443.61	187.52	9.28	6.02
gene10331	rna17603_gene10331	1039.00	813.61	1.00	0.15	0.10
gene10332	rna17604_gene10332,rna17605_gene10332,rna17606_gene10332,rna17607_gene10332,rna17608_gene10332	1892.00	1666.61	1.00	0.07	0.05
gene10333	rna17609_gene10333	1950.00	1724.61	1.00	0.07	0.05
gene10334	rna17610_gene10334,rna17611_gene10334	2894.50	2669.11	0.00	0.00	0.00
gene10335	rna17612_gene10335	513.00	288.00	0.00	0.00	0.00
gene10336	rna17613_gene10336	519.00	293.96	0.00	0.00	0.00
gene10337	rna17614_gene10337	393.00	169.97	0.00	0.00	0.00
gene10338	rna17615_gene10338	1085.00	859.61	0.00	0.00	0.00
gene10339	rna17616_gene10339	765.00	539.63	1.58	0.35	0.23
gene1034	rna1783_gene1034	2426.00	2200.61	1099.00	60.38	39.17
gene10340	rna17617_gene10340	1095.00	869.61	56.00	7.79	5.05
gene10341	rna17618_gene10341	1647.00	1421.61	60.00	5.10	3.31
gene10342	rna17619_gene10342	2435.00	2209.61	0.00	0.00	0.00
gene10343	rna17620_gene10343	2921.00	2695.61	0.00	0.00	0.00
gene10344	rna17621_gene10344	1280.00	1054.61	84.00	9.63	6.25
gene10345	rna17622_gene10345	614.00	388.71	6.00	1.87	1.21
gene10346	rna17623_gene10346	1840.00	1614.61	2.00	0.15	0.10
gene10347	rna17624_gene10347,rna17625_gene10347,rna17626_gene10347	2248.00	2022.61	188.00	11.24	7.29
gene10348	rna17627_gene10348	2297.00	2071.61	204.94	11.96	7.76
gene10349	rna17628_gene10349,rna17629_gene10349	1785.00	1559.61	0.00	0.00	0.00
gene1035	rna1784_gene1035	1136.00	910.61	3.00	0.40	0.26
gene10350	rna17630_gene10350	2890.00	2664.61	150.85	6.84	4.44
gene10351	rna17631_gene10351,rna17632_gene10351	1339.00	1113.61	21.54	2.34	1.52
gene10352	rna17633_gene10352	1761.00	1535.61	46.76	3.68	2.39
gene10353	rna17634_gene10353	3445.00	3219.61	34.94	1.31	0.85
gene10354	rna17635_gene10354	2865.00	2639.61	460.50	21.09	13.68
gene10355	rna17636_gene10355	514.00	288.99	137.64	57.58	37.35
gene10356	rna17637_gene10356	5791.00	5565.61	463.91	10.08	6.54
gene10357	rna17638_gene10357	1875.00	1649.61	2.81	0.21	0.13
gene10358	rna17639_gene10358	7358.00	7132.61	271.40	4.60	2.98
gene10359	rna17640_gene10359	1826.00	1600.61	167.28	12.64	8.20
gene1036	rna1785_gene1036	1209.00	983.61	238.00	29.25	18.98
gene10360	rna17641_gene10360,rna17642_gene10360	3134.41	2909.02	3070.00	127.59	82.77
gene10361	rna17643_gene10361	1561.00	1335.61	6.33	0.57	0.37
gene10362	rna17644_gene10362	932.00	706.61	24.49	4.19	2.72
gene10363	rna17645_gene10363	770.00	544.63	0.00	0.00	0.00
gene10364	rna17646_gene10364,rna17647_gene10364,rna17648_gene10364	4828.48	4603.09	57.49	1.51	0.98
gene10365	rna17649_gene10365	1344.00	1118.61	0.00	0.00	0.00
gene10366	rna17650_gene10366,rna17651_gene10366,rna17652_gene10366,rna17653_gene10366,rna17654_gene10366,rna17655_gene10366	3905.01	3679.62	86.21	2.83	1.84
gene10367	rna17656_gene10367	609.00	383.71	0.00	0.00	0.00
gene10368	rna17657_gene10368	911.00	685.61	52.00	9.17	5.95
gene10369	rna17658_gene10369	2235.00	2009.61	561.60	33.79	21.92
gene1037	rna1786_gene1037	3175.00	2949.61	1507.00	61.77	40.07
gene10370	rna17659_gene10370	1180.00	954.61	20.06	2.54	1.65
gene10371	rna17660_gene10371,rna17661_gene10371	1675.00	1449.61	0.00	0.00	0.00
gene10372	rna17662_gene10372,rna17663_gene10372	2858.00	2632.61	179.15	8.23	5.34
gene10373	rna17664_gene10373	1012.00	786.61	0.00	0.00	0.00
gene10374	rna17665_gene10374	1227.00	1001.61	3.46	0.42	0.27
gene10375	rna17666_gene10375	1761.00	1535.61	66.24	5.22	3.38
gene10376	rna17667_gene10376	2911.00	2685.61	48.06	2.16	1.40
gene10377	rna17668_gene10377	2865.00	2639.61	393.50	18.02	11.69
gene10378	rna17669_gene10378	512.00	287.00	240.36	101.25	65.68
gene10379	rna17670_gene10379	6100.00	5874.61	149.09	3.07	1.99
gene1038	rna1787_gene1038,rna1788_gene1038	1330.00	1104.61	1.00	0.11	0.07
gene10380	gene10380_gene10380	3216.00	2990.61	1.19	0.05	0.03
gene10381	rna17671_gene10381	3715.00	3489.61	646.08	22.38	14.52
gene10382	rna17672_gene10382	3937.00	3711.61	997.22	32.48	21.07
gene10383	rna17673_gene10383	335.00	115.26	0.00	0.00	0.00
gene10384	gene10384_gene10384	1872.00	1646.61	13.51	0.99	0.64
gene10385	rna17674_gene10385,rna17675_gene10385	6064.33	5838.95	366.18	7.58	4.92
gene10386	rna17676_gene10386	733.00	507.63	32.51	7.74	5.02
gene10387	rna17677_gene10387	845.00	619.62	3.00	0.59	0.38
gene10388	rna17678_gene10388,rna17679_gene10388,rna17680_gene10388	3974.88	3749.49	220.51	7.11	4.61
gene10389	rna17681_gene10389,rna17682_gene10389,rna17683_gene10389,rna17684_gene10389,rna17685_gene10389	3920.76	3695.38	115.79	3.79	2.46
gene1039	gene1039_gene1039	1387.00	1161.61	190.00	19.78	12.83
gene10390	rna17686_gene10390,rna17687_gene10390	1043.00	817.61	0.00	0.00	0.00
gene10391	rna17688_gene10391	2243.00	2017.61	428.40	25.67	16.65
gene10392	rna17689_gene10392,rna17690_gene10392,rna17691_gene10392	1097.00	871.61	22.24	3.08	2.00
gene10393	rna17692_gene10393,rna17693_gene10393,rna17694_gene10393,rna17695_gene10393	6444.80	6219.41	4953.00	96.28	62.46
gene10394	rna17696_gene10394,rna17697_gene10394,rna17698_gene10394	7341.36	7115.97	1477.00	25.09	16.28
gene10395	rna17699_gene10395	1300.00	1074.61	176.00	19.80	12.85
gene10396	rna17700_gene10396	685.00	459.65	22.00	5.79	3.75
gene10397	rna17701_gene10397,rna17702_gene10397	2221.83	1996.45	531.00	32.16	20.86
gene10398	rna17703_gene10398,rna17704_gene10398,rna17705_gene10398,rna17706_gene10398,rna17707_gene10398,rna17708_gene10398,rna17709_gene10398,rna17710_gene10398,rna17711_gene10398,rna17712_gene10398,rna17713_gene10398,rna17714_gene10398,rna17715_gene10398,rna17716_gene10398,rna17717_gene10398,rna17718_gene10398,rna17719_gene10398,rna17720_gene10398,rna17721_gene10398,rna17722_gene10398,rna17723_gene10398,rna17724_gene10398,rna17725_gene10398,rna17726_gene10398,rna17727_gene10398,rna17728_gene10398,rna17729_gene10398,rna17730_gene10398	5047.38	4822.00	2270.00	56.92	36.92
gene10399	rna17731_gene10399	3390.00	3164.61	3.00	0.11	0.07
gene104	rna172_gene104,rna173_gene104	1613.00	1387.61	574.25	50.03	32.46
gene1040	rna1789_gene1040,rna1790_gene1040,rna1791_gene1040	3055.48	2830.09	1603.00	68.48	44.42
gene10400	rna17732_gene10400,rna17733_gene10400	5094.50	4869.11	0.00	0.00	0.00
gene10401	rna17734_gene10401	2723.00	2497.61	35.00	1.69	1.10
gene10402	rna17735_gene10402,rna17736_gene10402,rna17737_gene10402,rna17738_gene10402	3438.00	3212.61	60.00	2.26	1.46
gene10404	rna17740_gene10404	1668.00	1442.61	2.00	0.17	0.11
gene10405	rna17741_gene10405	1034.00	808.61	0.00	0.00	0.00
gene10406	rna17742_gene10406	925.00	699.61	1.00	0.17	0.11
gene10407	rna17743_gene10407	919.00	693.61	21.00	3.66	2.37
gene10408	rna17744_gene10408	636.00	410.68	0.00	0.00	0.00
gene10409	rna17745_gene10409	819.00	593.62	108.00	22.00	14.27
gene1041	rna1792_gene1041	1073.00	847.61	118.59	16.92	10.97
gene10410	rna17746_gene10410	577.00	351.77	11.00	3.78	2.45
gene10411	rna17747_gene10411	2675.00	2449.61	437.00	21.57	13.99
gene10412	rna17748_gene10412,rna17749_gene10412,rna17750_gene10412,rna17751_gene10412	7358.36	7132.97	1834.00	31.09	20.17
gene10413	rna17752_gene10413	573.00	347.77	29.00	10.08	6.54
gene10414	rna17753_gene10414	1622.00	1396.61	0.00	0.00	0.00
gene10415	rna17754_gene10415	825.00	599.62	137.00	27.62	17.92
gene10416	rna17755_gene10416	7424.00	7198.61	1789.00	30.05	19.49
gene10417	rna17756_gene10417	3238.00	3012.61	166.00	6.66	4.32
gene10418	rna17757_gene10418,rna17758_gene10418,rna17759_gene10418,rna17760_gene10418,rna17761_gene10418,rna17762_gene10418,rna17763_gene10418,rna17764_gene10418,rna17765_gene10418,rna17766_gene10418	14595.51	14370.13	3220.00	27.09	17.57
gene10419	rna17767_gene10419	1112.00	886.61	71.00	9.68	6.28
gene1042	rna1793_gene1042	1759.00	1533.61	19.58	1.54	1.00
gene10420	rna17768_gene10420,rna17769_gene10420	3161.41	2936.02	267.00	10.99	7.13
gene10422	rna17771_gene10422,rna17772_gene10422,rna17773_gene10422	1982.00	1756.61	221.00	15.21	9.87
gene10423	rna17774_gene10423	1821.00	1595.61	157.00	11.90	7.72
gene10424	rna17775_gene10424	578.00	352.76	0.00	0.00	0.00
gene10425	rna17776_gene10425,rna17777_gene10425,rna17778_gene10425,rna17779_gene10425,rna17780_gene10425,rna17781_gene10425,rna17782_gene10425	4400.96	4175.58	773.00	22.38	14.52
gene10426	rna17783_gene10426	308.00	91.04	23.00	30.54	19.81
gene10427	rna17784_gene10427	1648.00	1422.61	34.00	2.89	1.87
gene10428	rna17785_gene10428	1219.00	993.61	96.00	11.68	7.58
gene10429	rna17786_gene10429	2075.00	1849.61	27200.00	1777.95	1153.36
gene1043	rna1794_gene1043	2273.00	2047.61	116.96	6.91	4.48
gene10430	rna17787_gene10430	1872.00	1646.61	0.00	0.00	0.00
gene10431	rna17788_gene10431	1880.00	1654.61	0.00	0.00	0.00
gene10432	rna17789_gene10432	2435.00	2209.61	0.00	0.00	0.00
gene10433	rna17790_gene10433	2306.00	2080.61	0.00	0.00	0.00
gene10434	rna17791_gene10434	1249.00	1023.61	0.00	0.00	0.00
gene10435	rna17792_gene10435	4157.00	3931.61	532.00	16.36	10.61
gene10436	gene10436_gene10436	4811.00	4585.61	368.00	9.70	6.29
gene10438	gene10438_gene10438	4602.00	4376.61	124.00	3.43	2.22
gene10439	rna17794_gene10439	548.00	322.84	2.00	0.75	0.49
gene1044	rna1795_gene1044	832.00	606.62	22.29	4.44	2.88
gene10440	rna17795_gene10440	2278.00	2052.61	0.00	0.00	0.00
gene10441	rna17796_gene10441	534.00	308.89	0.00	0.00	0.00
gene10442	rna17797_gene10442	1286.00	1060.61	6.00	0.68	0.44
gene10443	gene10443_gene10443	3981.00	3755.61	47.00	1.51	0.98
gene10444	gene10444_gene10444	3437.00	3211.61	86.00	3.24	2.10
gene10445	rna17798_gene10445,rna17799_gene10445,rna17800_gene10445	4321.08	4095.70	414.00	12.22	7.93
gene10446	rna17801_gene10446,rna17802_gene10446,rna17803_gene10446,rna17804_gene10446,rna17805_gene10446	4077.80	3852.41	413.00	12.96	8.41
gene10447	rna17806_gene10447,rna17807_gene10447	4029.00	3803.61	207.00	6.58	4.27
gene10448	rna17808_gene10448	4031.00	3805.61	634.00	20.14	13.07
gene10449	rna17809_gene10449	2268.00	2042.61	163.00	9.65	6.26
gene1045	rna1796_gene1045,rna1797_gene1045	2198.22	1972.83	232.29	14.24	9.23
gene10450	rna17810_gene10450	1798.00	1572.61	158.00	12.15	7.88
gene10451	rna17811_gene10451,rna17812_gene10451	1787.00	1561.61	7.00	0.54	0.35
gene10452	rna17813_gene10452,rna17814_gene10452	1874.58	1649.20	68.00	4.99	3.23
gene10453	rna17815_gene10453	2182.00	1956.61	14.00	0.87	0.56
gene10454	rna17816_gene10454,rna17817_gene10454	1590.17	1364.79	761.00	67.41	43.73
gene10455	rna17818_gene10455	1223.00	997.61	83.00	10.06	6.53
gene10456	rna17819_gene10456	3027.00	2801.61	78.00	3.37	2.18
gene10457	rna17820_gene10457,rna17821_gene10457	3035.89	2810.50	884.00	38.03	24.67
gene10458	rna17822_gene10458	1620.00	1394.61	106.00	9.19	5.96
gene10459	rna17823_gene10459	1299.00	1073.61	0.00	0.00	0.00
gene1046	rna1798_gene1046	2050.00	1824.61	208.70	13.83	8.97
gene10460	rna17824_gene10460,rna17825_gene10460,rna17826_gene10460,rna17827_gene10460,rna17828_gene10460,rna17829_gene10460,rna17830_gene10460	5240.00	5014.61	2.00	0.05	0.03
gene10461	rna17831_gene10461	7266.00	7040.61	436.00	7.49	4.86
gene10462	rna17832_gene10462,rna17833_gene10462,rna17834_gene10462,rna17835_gene10462	2361.83	2136.45	410.00	23.20	15.05
gene10463	rna17836_gene10463	2372.00	2146.61	0.00	0.00	0.00
gene10464	rna17837_gene10464	1958.00	1732.61	1.00	0.07	0.05
gene10465	rna17838_gene10465	2278.00	2052.61	9.00	0.53	0.34
gene10466	rna17839_gene10466	2862.00	2636.61	3.00	0.14	0.09
gene10467	rna17840_gene10467	2620.00	2394.61	1.00	0.05	0.03
gene10468	rna17841_gene10468,rna17842_gene10468,rna17843_gene10468,rna17844_gene10468,rna17845_gene10468,rna17846_gene10468,rna17847_gene10468	1787.85	1562.46	86.00	6.65	4.32
gene10469	rna17848_gene10469,rna17849_gene10469	2024.00	1798.61	104.00	6.99	4.53
gene1047	rna1799_gene1047	1630.00	1404.61	62.08	5.34	3.47
gene10470	rna17850_gene10470,rna17851_gene10470,rna17852_gene10470,rna17853_gene10470,rna17854_gene10470,rna17855_gene10470	6037.83	5812.44	279.00	5.80	3.76
gene10471	rna17856_gene10471,rna17857_gene10471,rna17858_gene10471,rna17859_gene10471,rna17860_gene10471,rna17861_gene10471,rna17862_gene10471	2273.00	2047.61	579.00	34.19	22.18
gene10472	rna17863_gene10472	1463.00	1237.61	35.00	3.42	2.22
gene10473	rna17864_gene10473,rna17865_gene10473,rna17866_gene10473	3962.02	3736.63	522.00	16.89	10.96
gene10474	rna17867_gene10474,rna17868_gene10474,rna17869_gene10474,rna17870_gene10474,rna17871_gene10474	2371.25	2145.87	335.00	18.87	12.24
gene10475	rna17872_gene10475,rna17873_gene10475,rna17874_gene10475,rna17875_gene10475	1070.67	845.28	60.00	8.58	5.57
gene10476	rna17876_gene10476,rna17877_gene10476,rna17878_gene10476	4976.00	4750.61	61.00	1.55	1.01
gene10477	rna17879_gene10477,rna17880_gene10477	628.00	402.70	0.00	0.00	0.00
gene10478	rna17881_gene10478	3520.00	3294.61	5.00	0.18	0.12
gene10479	rna17882_gene10479	2062.00	1836.61	40.00	2.63	1.71
gene1048	rna1800_gene1048	4168.00	3942.61	12.06	0.37	0.24
gene10480	rna17883_gene10480	1125.00	899.61	22.00	2.96	1.92
gene10481	rna17884_gene10481	1227.00	1001.61	254.00	30.66	19.89
gene10482	rna17885_gene10482,rna17886_gene10482	364.34	146.03	3.00	2.48	1.61
gene10483	rna17887_gene10483	2065.00	1839.61	0.00	0.00	0.00
gene10484	rna17888_gene10484	1141.00	915.61	63.00	8.32	5.40
gene10485	rna17889_gene10485,rna17890_gene10485	1099.00	873.61	0.00	0.00	0.00
gene10486	rna17891_gene10486	1269.00	1043.61	0.00	0.00	0.00
gene10487	rna17892_gene10487	392.00	169.01	0.00	0.00	0.00
gene10488	rna17893_gene10488,rna17894_gene10488	1333.50	1108.11	0.00	0.00	0.00
gene10489	rna17895_gene10489	1350.00	1124.61	68.00	7.31	4.74
gene1049	rna1801_gene1049,rna1802_gene1049	3908.00	3682.61	0.00	0.00	0.00
gene10490	rna17896_gene10490	1275.00	1049.61	3.00	0.35	0.22
gene10491	rna17897_gene10491	4179.00	3953.61	1629.00	49.81	32.31
gene10492	rna17898_gene10492	876.00	650.61	51.00	9.48	6.15
gene10493	rna17899_gene10493	579.00	353.76	506.00	172.93	112.18
gene10494	rna17900_gene10494	2369.00	2143.61	133.72	7.54	4.89
gene10495	rna17901_gene10495	9124.00	8898.61	1022.28	13.89	9.01
gene10496	rna17902_gene10496	3163.00	2937.61	8.00	0.33	0.21
gene10497	rna17903_gene10497	1417.00	1191.61	63.00	6.39	4.15
gene10498	rna17904_gene10498,rna17905_gene10498,rna17906_gene10498,rna17907_gene10498	2047.70	1822.31	908.00	60.24	39.08
gene10499	rna17908_gene10499,rna17909_gene10499,rna17910_gene10499,rna17911_gene10499	5764.49	5539.10	397.19	8.67	5.62
gene105	rna174_gene105,rna175_gene105	1662.28	1436.89	399.75	33.64	21.82
gene1050	rna1803_gene1050	2758.00	2532.61	15.24	0.73	0.47
gene10500	rna17912_gene10500	4385.00	4159.61	957.00	27.82	18.04
gene10501	rna17913_gene10501,rna17914_gene10501	1015.50	790.11	0.00	0.00	0.00
gene10502	rna17915_gene10502,rna17916_gene10502	1408.50	1183.11	0.00	0.00	0.00
gene10503	rna17917_gene10503,rna17918_gene10503,rna17919_gene10503	1391.33	1165.95	0.00	0.00	0.00
gene10504	rna17920_gene10504,rna17921_gene10504	1472.00	1246.61	17.00	1.65	1.07
gene10505	rna17922_gene10505	1916.00	1690.61	122.48	8.76	5.68
gene10506	rna17923_gene10506	4711.00	4485.61	5023.52	135.40	87.83
gene10507	rna17924_gene10507	912.00	686.61	875.00	154.07	99.95
gene10508	rna17925_gene10508	1339.00	1113.61	69.00	7.49	4.86
gene10509	rna17926_gene10509	1113.00	887.61	185.18	25.22	16.36
gene1051	rna1804_gene1051	3448.00	3222.61	2.00	0.08	0.05
gene10510	rna17927_gene10510	3824.00	3598.61	278.61	9.36	6.07
gene10511	rna17928_gene10511	813.00	587.62	9.93	2.04	1.33
gene10512	rna17929_gene10512	2519.00	2293.61	37.00	1.95	1.27
gene10513	rna17930_gene10513	1247.00	1021.61	1.00	0.12	0.08
gene10514	rna17931_gene10514	940.00	714.61	0.00	0.00	0.00
gene10515	rna17932_gene10515	1230.00	1004.61	0.00	0.00	0.00
gene10516	rna17933_gene10516	1067.00	841.61	12.00	1.72	1.12
