gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene10269	rna17460_gene10269,rna17461_gene10269,rna17462_gene10269,rna17463_gene10269,rna17464_gene10269,rna17465_gene10269,rna17466_gene10269,rna17467_gene10269,rna17468_gene10269,rna17469_gene10269,rna17470_gene10269,rna17471_gene10269,rna17472_gene10269	2497.86	2272.63	133.66	6.39	4.23
gene1027	rna1774_gene1027	3397.00	3171.77	5949.00	203.81	134.75
gene10270	rna17473_gene10270,rna17474_gene10270,rna17475_gene10270,rna17476_gene10270,rna17477_gene10270	2874.59	2649.36	89.81	3.68	2.44
gene10271	rna17478_gene10271,rna17479_gene10271	1446.00	1220.77	136.29	12.13	8.02
gene10272	rna17480_gene10272,rna17481_gene10272	1382.72	1157.49	1130.50	106.13	70.17
gene10273	rna17482_gene10273	1482.00	1256.77	133.09	11.51	7.61
gene10274	rna17483_gene10274	973.00	747.77	358.00	52.02	34.40
gene10275	rna17484_gene10275	827.00	601.77	32.00	5.78	3.82
gene10276	rna17485_gene10276	1354.00	1128.77	44.98	4.33	2.86
gene10277	rna17486_gene10277,rna17487_gene10277,rna17488_gene10277,rna17489_gene10277,rna17490_gene10277,rna17491_gene10277	3089.11	2863.88	99.30	3.77	2.49
gene10278	rna17492_gene10278	1461.00	1235.77	135.34	11.90	7.87
gene10279	rna17493_gene10279	685.00	459.79	0.00	0.00	0.00
gene1028	rna1775_gene1028	842.00	616.77	121.00	21.32	14.09
gene10280	rna17494_gene10280	1274.00	1048.77	64.96	6.73	4.45
gene10281	rna17495_gene10281	1783.00	1557.77	36.00	2.51	1.66
gene10282	rna17496_gene10282,rna17497_gene10282	2415.00	2189.77	14.53	0.72	0.48
gene10283	rna17498_gene10283	435.00	210.85	1.00	0.52	0.34
gene10284	rna17499_gene10284,rna17500_gene10284,rna17501_gene10284,rna17502_gene10284,rna17503_gene10284,rna17504_gene10284,rna17505_gene10284,rna17506_gene10284,rna17507_gene10284,rna17508_gene10284,rna17509_gene10284,rna17510_gene10284,rna17511_gene10284	4556.85	4331.61	1343.41	33.70	22.28
gene10285	rna17512_gene10285,rna17513_gene10285	2553.70	2328.46	171.76	8.02	5.30
gene10286	rna17514_gene10286	664.00	438.80	0.00	0.00	0.00
gene10287	rna17515_gene10287	1132.00	906.77	4.40	0.53	0.35
gene10288	rna17516_gene10288	895.00	669.77	125.00	20.28	13.41
gene10289	rna17517_gene10289	1991.00	1765.77	3345.70	205.89	136.13
gene1029	rna1776_gene1029	538.00	312.97	40.00	13.89	9.18
gene10290	rna17518_gene10290	2403.00	2177.77	458.65	22.89	15.13
gene10291	rna17519_gene10291,rna17520_gene10291	1580.00	1354.77	2.00	0.16	0.11
gene10292	rna17521_gene10292	3793.00	3567.77	17.19	0.52	0.35
gene10293	rna17522_gene10293,rna17523_gene10293	3041.00	2815.77	0.00	0.00	0.00
gene10294	rna17524_gene10294	1406.00	1180.77	0.00	0.00	0.00
gene10295	rna17525_gene10295	949.00	723.77	0.00	0.00	0.00
gene10296	rna17526_gene10296,rna17527_gene10296,rna17528_gene10296,rna17529_gene10296,rna17530_gene10296,rna17531_gene10296,rna17532_gene10296,rna17533_gene10296	2847.24	2622.00	212.44	8.80	5.82
gene10297	rna17534_gene10297,rna17535_gene10297	6917.00	6691.77	546.11	8.87	5.86
gene10298	rna17536_gene10298,rna17537_gene10298	2233.39	2008.16	130.94	7.09	4.68
gene10299	rna17538_gene10299,rna17539_gene10299	3196.00	2970.77	184.70	6.76	4.47
gene103	rna171_gene103	705.00	479.79	0.00	0.00	0.00
gene1030	rna1777_gene1030	650.00	424.81	15.00	3.84	2.54
gene10300	rna17540_gene10300	1071.00	845.77	1.00	0.13	0.08
gene10301	rna17541_gene10301	2990.00	2764.77	137.88	5.42	3.58
gene10302	rna17542_gene10302	1411.00	1185.77	116.61	10.69	7.07
gene10303	rna17543_gene10303	1674.00	1448.77	287.88	21.59	14.28
gene10304	rna17544_gene10304,rna17545_gene10304,rna17546_gene10304	2846.22	2620.99	100.19	4.15	2.75
gene10305	rna17547_gene10305	1391.00	1165.77	1813.23	169.01	111.75
gene10306	rna17548_gene10306	1160.00	934.77	194.55	22.62	14.95
gene10307	rna17549_gene10307	1833.00	1607.77	109.90	7.43	4.91
gene10308	rna17550_gene10308,rna17551_gene10308	1753.00	1527.77	94.94	6.75	4.46
gene10309	rna17552_gene10309	3568.00	3342.77	2855.31	92.82	61.37
gene1031	rna1778_gene1031	981.00	755.77	27.00	3.88	2.57
gene10310	rna17553_gene10310,rna17554_gene10310	4974.00	4748.77	651.74	14.91	9.86
gene10311	rna17555_gene10311	4797.00	4571.77	9244.92	219.74	145.28
gene10312	rna17556_gene10312	2044.00	1818.77	0.00	0.00	0.00
gene10313	rna17557_gene10313,rna17558_gene10313	1310.00	1084.77	0.00	0.00	0.00
gene10314	rna17559_gene10314	1421.00	1195.77	2.00	0.18	0.12
gene10315	rna17560_gene10315	601.00	375.85	3.23	0.93	0.62
gene10316	rna17561_gene10316,rna17562_gene10316,rna17563_gene10316,rna17564_gene10316,rna17565_gene10316,rna17566_gene10316	1203.00	977.77	4.78	0.53	0.35
gene10317	rna17567_gene10317,rna17568_gene10317,rna17569_gene10317,rna17570_gene10317,rna17571_gene10317,rna17572_gene10317,rna17573_gene10317,rna17574_gene10317,rna17575_gene10317,rna17576_gene10317,rna17577_gene10317	2492.58	2267.34	57.34	2.75	1.82
gene10318	rna17578_gene10318,rna17579_gene10318	3202.00	2976.77	171.19	6.25	4.13
gene10319	rna17580_gene10319,rna17581_gene10319	1475.00	1249.77	56.71	4.93	3.26
gene1032	rna1779_gene1032,rna1780_gene1032	1653.00	1427.77	193.00	14.69	9.71
gene10320	rna17582_gene10320,rna17583_gene10320	1382.72	1157.49	1130.50	106.13	70.17
gene10321	rna17584_gene10321	2753.00	2527.77	284.91	12.25	8.10
gene10322	rna17585_gene10322	1777.00	1551.77	708.00	49.58	32.78
gene10323	rna17586_gene10323,rna17587_gene10323	1362.00	1136.77	146.46	14.00	9.26
gene10324	rna17588_gene10324	816.00	590.77	2.00	0.37	0.24
gene10325	rna17589_gene10325	615.00	389.83	1235.22	344.31	227.64
gene10326	rna17590_gene10326	3015.00	2789.77	17.86	0.70	0.46
gene10327	rna17591_gene10327,rna17592_gene10327,rna17593_gene10327,rna17594_gene10327	4558.96	4333.73	1162.00	29.14	19.26
gene10328	rna17595_gene10328,rna17596_gene10328,rna17597_gene10328	1258.02	1032.79	158.54	16.68	11.03
gene10329	rna17598_gene10329	977.00	751.77	0.00	0.00	0.00
gene1033	rna1781_gene1033,rna1782_gene1033	3610.00	3384.77	209.15	6.71	4.44
gene10330	rna17599_gene10330,rna17600_gene10330,rna17601_gene10330,rna17602_gene10330	2681.32	2456.08	757.92	33.53	22.17
gene10331	rna17603_gene10331	1039.00	813.77	0.00	0.00	0.00
gene10332	rna17604_gene10332,rna17605_gene10332,rna17606_gene10332,rna17607_gene10332,rna17608_gene10332	1484.80	1259.57	0.00	0.00	0.00
gene10333	rna17609_gene10333	1950.00	1724.77	0.00	0.00	0.00
gene10334	rna17610_gene10334,rna17611_gene10334	2894.50	2669.27	0.00	0.00	0.00
gene10335	rna17612_gene10335	513.00	288.07	0.00	0.00	0.00
gene10336	rna17613_gene10336	519.00	294.05	0.00	0.00	0.00
gene10337	rna17614_gene10337	393.00	169.89	0.00	0.00	0.00
gene10338	rna17615_gene10338	1085.00	859.77	0.00	0.00	0.00
gene10339	rna17616_gene10339	765.00	539.78	8.88	1.79	1.18
gene1034	rna1783_gene1034	2426.00	2200.77	1560.00	77.02	50.93
gene10340	rna17617_gene10340	1095.00	869.77	156.00	19.49	12.89
gene10341	rna17618_gene10341	1647.00	1421.77	108.00	8.25	5.46
gene10342	rna17619_gene10342	2435.00	2209.77	0.00	0.00	0.00
gene10343	rna17620_gene10343	2921.00	2695.77	0.00	0.00	0.00
gene10344	rna17621_gene10344	1280.00	1054.77	104.00	10.71	7.08
gene10345	rna17622_gene10345	614.00	388.83	5.00	1.40	0.92
gene10346	rna17623_gene10346	1840.00	1614.77	1.00	0.07	0.04
gene10347	rna17624_gene10347,rna17625_gene10347,rna17626_gene10347	2234.65	2009.41	316.00	17.09	11.30
gene10348	rna17627_gene10348	2297.00	2071.77	17.00	0.89	0.59
gene10349	rna17628_gene10349,rna17629_gene10349	1785.00	1559.77	0.00	0.00	0.00
gene1035	rna1784_gene1035	1136.00	910.77	0.00	0.00	0.00
gene10350	rna17630_gene10350	2890.00	2664.77	151.11	6.16	4.07
gene10351	rna17631_gene10351,rna17632_gene10351	1339.00	1113.77	21.28	2.08	1.37
gene10352	rna17633_gene10352	1761.00	1535.77	50.62	3.58	2.37
gene10353	rna17634_gene10353	3445.00	3219.77	24.37	0.82	0.54
gene10354	rna17635_gene10354	2865.00	2639.77	645.96	26.59	17.58
gene10355	rna17636_gene10355	514.00	289.07	0.00	0.00	0.00
gene10356	rna17637_gene10356	5791.00	5565.77	1256.37	24.53	16.22
gene10357	rna17638_gene10357	1875.00	1649.77	3.00	0.20	0.13
gene10358	rna17639_gene10358	7358.00	7132.77	524.62	7.99	5.28
gene10359	rna17640_gene10359	1826.00	1600.77	490.21	33.28	22.00
gene1036	rna1785_gene1036	1209.00	983.77	314.00	34.68	22.93
gene10360	rna17641_gene10360,rna17642_gene10360	2890.00	2664.77	3.00	0.12	0.08
gene10361	rna17643_gene10361	1561.00	1335.77	47.37	3.85	2.55
gene10362	rna17644_gene10362	932.00	706.77	21.30	3.27	2.17
gene10363	rna17645_gene10363	770.00	544.78	0.00	0.00	0.00
gene10364	rna17646_gene10364,rna17647_gene10364,rna17648_gene10364	4723.83	4498.60	36.12	0.87	0.58
gene10365	rna17649_gene10365	1344.00	1118.77	0.00	0.00	0.00
gene10366	rna17650_gene10366,rna17651_gene10366,rna17652_gene10366,rna17653_gene10366,rna17654_gene10366,rna17655_gene10366	3936.15	3710.92	86.97	2.55	1.68
gene10367	rna17656_gene10367	609.00	383.84	0.00	0.00	0.00
gene10368	rna17657_gene10368	911.00	685.77	42.52	6.74	4.45
gene10369	rna17658_gene10369	2235.00	2009.77	682.88	36.92	24.41
gene1037	rna1786_gene1037	3175.00	2949.77	1344.00	49.51	32.73
gene10370	rna17659_gene10370	1180.00	954.77	0.00	0.00	0.00
gene10371	rna17660_gene10371,rna17661_gene10371	1675.00	1449.77	0.00	0.00	0.00
gene10372	rna17662_gene10372,rna17663_gene10372	2858.00	2632.77	113.89	4.70	3.11
gene10373	rna17664_gene10373	1012.00	786.77	0.00	0.00	0.00
gene10374	rna17665_gene10374	1227.00	1001.77	6.72	0.73	0.48
gene10375	rna17666_gene10375	1761.00	1535.77	67.38	4.77	3.15
gene10376	rna17667_gene10376	2911.00	2685.77	41.63	1.68	1.11
gene10377	rna17668_gene10377	2865.00	2639.77	619.04	25.48	16.85
gene10378	rna17669_gene10378	512.00	287.08	557.00	210.83	139.39
gene10379	rna17670_gene10379	6100.00	5874.77	1316.63	24.35	16.10
gene1038	rna1787_gene1038,rna1788_gene1038	1332.00	1106.77	0.00	0.00	0.00
gene10380	gene10380_gene10380	3216.00	2990.77	0.00	0.00	0.00
gene10381	rna17671_gene10381	3715.00	3489.77	562.22	17.51	11.57
gene10382	rna17672_gene10382	3937.00	3711.77	764.01	22.37	14.79
gene10383	rna17673_gene10383	335.00	115.06	0.00	0.00	0.00
gene10384	gene10384_gene10384	1872.00	1646.77	99.24	6.55	4.33
gene10385	rna17674_gene10385,rna17675_gene10385	6063.00	5837.77	89.33	1.66	1.10
gene10386	rna17676_gene10386	733.00	507.78	27.70	5.93	3.92
gene10387	rna17677_gene10387	845.00	619.77	0.00	0.00	0.00
gene10388	rna17678_gene10388,rna17679_gene10388,rna17680_gene10388	4071.70	3846.47	187.88	5.31	3.51
gene10389	rna17681_gene10389,rna17682_gene10389,rna17683_gene10389,rna17684_gene10389,rna17685_gene10389	3920.35	3695.12	83.03	2.44	1.61
gene1039	gene1039_gene1039	1387.00	1161.77	174.00	16.27	10.76
gene10390	rna17686_gene10390,rna17687_gene10390	1155.00	929.77	7.48	0.87	0.58
gene10391	rna17688_gene10391	2243.00	2017.77	281.12	15.14	10.01
gene10392	rna17689_gene10392,rna17690_gene10392,rna17691_gene10392	1097.00	871.77	22.14	2.76	1.82
gene10393	rna17692_gene10393,rna17693_gene10393,rna17694_gene10393,rna17695_gene10393	6428.95	6203.72	8199.00	143.61	94.95
gene10394	rna17696_gene10394,rna17697_gene10394,rna17698_gene10394	7498.20	7272.97	3313.00	49.50	32.73
gene10395	rna17699_gene10395	1300.00	1074.77	2264.00	228.90	151.34
gene10396	rna17700_gene10396	685.00	459.79	13.00	3.07	2.03
gene10397	rna17701_gene10397,rna17702_gene10397	2207.59	1982.36	810.00	44.40	29.36
gene10398	rna17703_gene10398,rna17704_gene10398,rna17705_gene10398,rna17706_gene10398,rna17707_gene10398,rna17708_gene10398,rna17709_gene10398,rna17710_gene10398,rna17711_gene10398,rna17712_gene10398,rna17713_gene10398,rna17714_gene10398,rna17715_gene10398,rna17716_gene10398,rna17717_gene10398,rna17718_gene10398,rna17719_gene10398,rna17720_gene10398,rna17721_gene10398,rna17722_gene10398,rna17723_gene10398,rna17724_gene10398,rna17725_gene10398,rna17726_gene10398,rna17727_gene10398,rna17728_gene10398,rna17729_gene10398,rna17730_gene10398	5070.06	4844.83	1815.00	40.71	26.91
gene10399	rna17731_gene10399	3390.00	3164.77	6.00	0.21	0.14
gene104	rna172_gene104,rna173_gene104	1613.00	1387.77	403.04	31.56	20.87
gene1040	rna1789_gene1040,rna1790_gene1040,rna1791_gene1040	3056.41	2831.18	2154.00	82.67	54.66
gene10400	rna17732_gene10400,rna17733_gene10400	5092.75	4867.52	9.00	0.20	0.13
gene10401	rna17734_gene10401	2723.00	2497.77	35.00	1.52	1.01
gene10402	rna17735_gene10402,rna17736_gene10402,rna17737_gene10402,rna17738_gene10402	3519.00	3293.77	101.00	3.33	2.20
gene10404	rna17740_gene10404	1668.00	1442.77	2.00	0.15	0.10
gene10405	rna17741_gene10405	1034.00	808.77	1.00	0.13	0.09
gene10406	rna17742_gene10406	925.00	699.77	9.00	1.40	0.92
gene10407	rna17743_gene10407	919.00	693.77	0.00	0.00	0.00
gene10408	rna17744_gene10408	636.00	410.82	3.00	0.79	0.52
gene10409	rna17745_gene10409	819.00	593.77	76.00	13.91	9.20
gene1041	rna1792_gene1041	1073.00	847.77	247.00	31.66	20.93
gene10410	rna17746_gene10410	577.00	351.88	3.00	0.93	0.61
gene10411	rna17747_gene10411	2675.00	2449.77	1019.00	45.20	29.88
gene10412	rna17748_gene10412,rna17749_gene10412,rna17750_gene10412,rna17751_gene10412	7366.27	7141.04	2210.00	33.63	22.23
gene10413	rna17752_gene10413	573.00	347.89	24.00	7.50	4.96
gene10414	rna17753_gene10414	1622.00	1396.77	0.00	0.00	0.00
gene10415	rna17754_gene10415	825.00	599.77	274.00	49.64	32.82
gene10416	rna17755_gene10416	7424.00	7198.77	2033.00	30.69	20.29
gene10417	rna17756_gene10417	3238.00	3012.77	175.00	6.31	4.17
gene10418	rna17757_gene10418,rna17758_gene10418,rna17759_gene10418,rna17760_gene10418,rna17761_gene10418,rna17762_gene10418,rna17763_gene10418,rna17764_gene10418,rna17765_gene10418,rna17766_gene10418	14577.03	14351.80	4974.00	37.66	24.90
gene10419	rna17767_gene10419	1112.00	886.77	87.00	10.66	7.05
gene1042	rna1793_gene1042	1759.00	1533.77	52.53	3.72	2.46
gene10420	rna17768_gene10420,rna17769_gene10420	3153.65	2928.42	315.00	11.69	7.73
gene10422	rna17771_gene10422,rna17772_gene10422,rna17773_gene10422	1996.05	1770.81	418.00	25.65	16.96
gene10423	rna17774_gene10423	1821.00	1595.77	569.00	38.75	25.62
gene10424	rna17775_gene10424	578.00	352.88	0.00	0.00	0.00
gene10425	rna17776_gene10425,rna17777_gene10425,rna17778_gene10425,rna17779_gene10425,rna17780_gene10425,rna17781_gene10425,rna17782_gene10425	4466.87	4241.63	689.00	17.65	11.67
gene10426	rna17783_gene10426	308.00	90.78	62.00	74.21	49.07
gene10427	rna17784_gene10427	1648.00	1422.77	52.00	3.97	2.63
gene10428	rna17785_gene10428	1219.00	993.77	111.00	12.14	8.02
gene10429	rna17786_gene10429	2075.00	1849.77	10567.00	620.75	410.42
gene1043	rna1794_gene1043	2273.00	2047.77	296.38	15.73	10.40
gene10430	rna17787_gene10430	1872.00	1646.77	1.00	0.07	0.04
gene10431	rna17788_gene10431	1880.00	1654.77	0.00	0.00	0.00
gene10432	rna17789_gene10432	2435.00	2209.77	0.00	0.00	0.00
gene10433	rna17790_gene10433	2306.00	2080.77	0.00	0.00	0.00
gene10434	rna17791_gene10434	1249.00	1023.77	0.00	0.00	0.00
gene10435	rna17792_gene10435	4157.00	3931.77	562.00	15.53	10.27
gene10436	gene10436_gene10436	4811.00	4585.77	233.00	5.52	3.65
gene10438	gene10438_gene10438	4602.00	4376.77	58.00	1.44	0.95
gene10439	rna17794_gene10439	548.00	322.94	0.00	0.00	0.00
gene1044	rna1795_gene1044	832.00	606.77	14.28	2.56	1.69
gene10440	rna17795_gene10440	2278.00	2052.77	0.00	0.00	0.00
gene10441	rna17796_gene10441	534.00	308.99	0.00	0.00	0.00
gene10442	rna17797_gene10442	1286.00	1060.77	0.00	0.00	0.00
gene10443	gene10443_gene10443	3981.00	3755.77	43.00	1.24	0.82
gene10444	gene10444_gene10444	3437.00	3211.77	28.00	0.95	0.63
gene10445	rna17798_gene10445,rna17799_gene10445,rna17800_gene10445	4334.00	4108.77	118.00	3.12	2.06
gene10446	rna17801_gene10446,rna17802_gene10446,rna17803_gene10446,rna17804_gene10446,rna17805_gene10446	4097.53	3872.30	285.00	8.00	5.29
gene10447	rna17806_gene10447,rna17807_gene10447	4028.67	3803.44	228.00	6.51	4.31
gene10448	rna17808_gene10448	4031.00	3805.77	771.00	22.01	14.55
gene10449	rna17809_gene10449	2268.00	2042.77	176.00	9.36	6.19
gene1045	rna1796_gene1045,rna1797_gene1045	2115.18	1889.95	131.01	7.53	4.98
gene10450	rna17810_gene10450	1798.00	1572.77	99.00	6.84	4.52
gene10451	rna17811_gene10451,rna17812_gene10451	1787.00	1561.77	3.00	0.21	0.14
gene10452	rna17813_gene10452,rna17814_gene10452	1778.18	1552.95	63.00	4.41	2.91
gene10453	rna17815_gene10453	2182.00	1956.77	6.00	0.33	0.22
gene10454	rna17816_gene10454,rna17817_gene10454	1591.10	1365.87	494.00	39.30	25.98
gene10455	rna17818_gene10455	1223.00	997.77	102.00	11.11	7.34
gene10456	rna17819_gene10456	3027.00	2801.77	36.00	1.40	0.92
gene10457	rna17820_gene10457,rna17821_gene10457	3033.24	2808.01	1101.00	42.61	28.17
gene10458	rna17822_gene10458	1620.00	1394.77	109.00	8.49	5.61
gene10459	rna17823_gene10459	1299.00	1073.77	0.00	0.00	0.00
gene1046	rna1798_gene1046	2050.00	1824.77	219.01	13.04	8.62
gene10460	rna17824_gene10460,rna17825_gene10460,rna17826_gene10460,rna17827_gene10460,rna17828_gene10460,rna17829_gene10460,rna17830_gene10460	5240.00	5014.77	27.25	0.59	0.39
gene10461	rna17831_gene10461	7266.00	7040.77	369.75	5.71	3.77
gene10462	rna17832_gene10462,rna17833_gene10462,rna17834_gene10462,rna17835_gene10462	2354.00	2128.77	1526.00	77.89	51.50
gene10463	rna17836_gene10463	2372.00	2146.77	2.00	0.10	0.07
gene10464	rna17837_gene10464	1958.00	1732.77	3.00	0.19	0.12
gene10465	rna17838_gene10465	2278.00	2052.77	1.00	0.05	0.03
gene10466	rna17839_gene10466	2862.00	2636.77	227.00	9.35	6.19
gene10467	rna17840_gene10467	2620.00	2394.77	15.00	0.68	0.45
gene10468	rna17841_gene10468,rna17842_gene10468,rna17843_gene10468,rna17844_gene10468,rna17845_gene10468,rna17846_gene10468,rna17847_gene10468	3017.00	2791.77	32.00	1.25	0.82
gene10469	rna17848_gene10469,rna17849_gene10469	2024.00	1798.77	138.00	8.34	5.51
gene1047	rna1799_gene1047	1630.00	1404.77	64.06	4.95	3.28
gene10470	rna17850_gene10470,rna17851_gene10470,rna17852_gene10470,rna17853_gene10470,rna17854_gene10470,rna17855_gene10470	6034.61	5809.37	396.00	7.41	4.90
gene10471	rna17856_gene10471,rna17857_gene10471,rna17858_gene10471,rna17859_gene10471,rna17860_gene10471,rna17861_gene10471,rna17862_gene10471	2569.43	2344.20	936.00	43.39	28.69
gene10472	rna17863_gene10472	1463.00	1237.77	40.00	3.51	2.32
gene10473	rna17864_gene10473,rna17865_gene10473,rna17866_gene10473	3944.95	3719.72	598.00	17.47	11.55
gene10474	rna17867_gene10474,rna17868_gene10474,rna17869_gene10474,rna17870_gene10474,rna17871_gene10474	2375.45	2150.21	596.00	30.12	19.91
gene10475	rna17872_gene10475,rna17873_gene10475,rna17874_gene10475,rna17875_gene10475	1067.00	841.77	160.00	20.65	13.66
gene10476	rna17876_gene10476,rna17877_gene10476,rna17878_gene10476	4976.00	4750.77	61.00	1.40	0.92
gene10477	rna17879_gene10477,rna17880_gene10477	628.00	402.83	0.00	0.00	0.00
gene10478	rna17881_gene10478	3520.00	3294.77	5.84	0.19	0.13
gene10479	rna17882_gene10479	2062.00	1836.77	8.16	0.48	0.32
gene1048	rna1800_gene1048	4168.00	3942.77	10.39	0.29	0.19
gene10480	rna17883_gene10480	1125.00	899.77	4.00	0.48	0.32
gene10481	rna17884_gene10481	1227.00	1001.77	203.00	22.02	14.56
gene10482	rna17885_gene10482,rna17886_gene10482	392.00	172.16	0.00	0.00	0.00
gene10483	rna17887_gene10483	2065.00	1839.77	0.00	0.00	0.00
gene10484	rna17888_gene10484	1141.00	915.77	150.00	17.80	11.77
gene10485	rna17889_gene10485,rna17890_gene10485	1099.00	873.77	0.00	0.00	0.00
gene10486	rna17891_gene10486	1269.00	1043.77	1.00	0.10	0.07
gene10487	rna17892_gene10487	392.00	168.92	0.00	0.00	0.00
gene10488	rna17893_gene10488,rna17894_gene10488	1332.84	1107.60	21.00	2.06	1.36
gene10489	rna17895_gene10489	1350.00	1124.77	134.00	12.95	8.56
gene1049	rna1801_gene1049,rna1802_gene1049	3908.00	3682.77	0.00	0.00	0.00
gene10490	rna17896_gene10490	1275.00	1049.77	8.00	0.83	0.55
gene10491	rna17897_gene10491	4179.00	3953.77	1519.00	41.75	27.60
gene10492	rna17898_gene10492	876.00	650.77	78.00	13.02	8.61
gene10493	rna17899_gene10493	579.00	353.88	427.00	131.12	86.69
gene10494	rna17900_gene10494	2369.00	2143.77	47.72	2.42	1.60
gene10495	rna17901_gene10495	9124.00	8898.77	1377.28	16.82	11.12
gene10496	rna17902_gene10496	3163.00	2937.77	0.00	0.00	0.00
gene10497	rna17903_gene10497	1417.00	1191.77	60.00	5.47	3.62
gene10498	rna17904_gene10498,rna17905_gene10498,rna17906_gene10498,rna17907_gene10498	2045.83	1820.59	1198.00	71.50	47.28
gene10499	rna17908_gene10499,rna17909_gene10499,rna17910_gene10499,rna17911_gene10499	5768.34	5543.10	766.86	15.03	9.94
gene105	rna174_gene105,rna175_gene105	1655.87	1430.63	414.96	31.52	20.84
gene1050	rna1803_gene1050	2758.00	2532.77	5.26	0.23	0.15
gene10500	rna17912_gene10500	4385.00	4159.77	1332.00	34.79	23.01
gene10501	rna17913_gene10501,rna17914_gene10501	1015.50	790.27	0.00	0.00	0.00
gene10502	rna17915_gene10502,rna17916_gene10502	1342.00	1116.77	1.00	0.10	0.06
gene10503	rna17917_gene10503,rna17918_gene10503,rna17919_gene10503	1391.33	1166.10	0.00	0.00	0.00
gene10504	rna17920_gene10504,rna17921_gene10504	1472.00	1246.77	19.00	1.66	1.09
gene10505	rna17922_gene10505	1916.00	1690.77	100.54	6.46	4.27
gene10506	rna17923_gene10506	4711.00	4485.77	4049.46	98.09	64.86
gene10507	rna17924_gene10507	912.00	686.77	1046.00	165.50	109.42
gene10508	rna17925_gene10508	1339.00	1113.77	92.00	8.98	5.93
gene10509	rna17926_gene10509	1113.00	887.77	96.00	11.75	7.77
gene1051	rna1804_gene1051	3448.00	3222.77	0.00	0.00	0.00
gene10510	rna17927_gene10510	3824.00	3598.77	229.97	6.94	4.59
gene10511	rna17928_gene10511	813.00	587.77	22.00	4.07	2.69
gene10512	rna17929_gene10512	2519.00	2293.77	26.00	1.23	0.81
gene10513	rna17930_gene10513	1247.00	1021.77	1.00	0.11	0.07
gene10514	rna17931_gene10514	940.00	714.77	0.00	0.00	0.00
gene10515	rna17932_gene10515	1230.00	1004.77	1.00	0.11	0.07
gene10516	rna17933_gene10516	1067.00	841.77	0.00	0.00	0.00
